Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
238.03	0.065750	1403.5	0.00071251	154.25	154.29	0.82167	0.83811	1.2633	784.23	-0.28309	432.92	0.10822	0.016546	3.5012	0.28562	358.31	377.09	1.7577	0.66491	0.76420	144.44	52.729	9.4487	0.0085714
238.08	0.065925	1403.3	0.00071258	154.31	154.36	0.82195	0.83816	1.2634	783.98	-0.28297	432.57	0.10819	0.016538	3.5100	0.28490	358.34	377.13	1.7576	0.66505	0.76437	144.44	52.685	9.4507	0.0085757
238.14	0.066100	1403.2	0.00071266	154.38	154.43	0.82223	0.83822	1.2635	783.73	-0.28284	432.22	0.10817	0.016530	3.5187	0.28420	358.37	377.16	1.7575	0.66518	0.76454	144.45	52.641	9.4526	0.0085801
238.19	0.066275	1403.0	0.00071274	154.45	154.49	0.82251	0.83828	1.2636	783.48	-0.28272	431.87	0.10814	0.016522	3.5274	0.28349	358.40	377.19	1.7575	0.66532	0.76471	144.46	52.597	9.4546	0.0085844
238.24	0.066450	1402.9	0.00071282	154.51	154.56	0.82279	0.83834	1.2637	783.23	-0.28259	431.53	0.10812	0.016514	3.5362	0.28279	358.43	377.23	1.7574	0.66545	0.76488	144.47	52.553	9.4565	0.0085887
238.30	0.066625	1402.7	0.00071290	154.58	154.63	0.82307	0.83839	1.2638	782.99	-0.28247	431.18	0.10809	0.016506	3.5449	0.28209	358.47	377.26	1.7573	0.66559	0.76505	144.48	52.509	9.4585	0.0085930
238.35	0.066800	1402.6	0.00071298	154.65	154.70	0.82335	0.83845	1.2639	782.74	-0.28234	430.83	0.10806	0.016498	3.5537	0.28140	358.50	377.29	1.7573	0.66572	0.76521	144.49	52.466	9.4604	0.0085973
238.40	0.066975	1402.4	0.00071306	154.71	154.76	0.82363	0.83851	1.2640	782.49	-0.28222	430.49	0.10804	0.016490	3.5624	0.28071	358.53	377.33	1.7572	0.66586	0.76538	144.49	52.422	9.4623	0.0086016
238.45	0.067150	1402.3	0.00071313	154.78	154.83	0.82391	0.83857	1.2641	782.25	-0.28210	430.15	0.10801	0.016483	3.5711	0.28002	358.56	377.36	1.7571	0.66599	0.76555	144.50	52.379	9.4642	0.0086059
238.51	0.067325	1402.1	0.00071321	154.85	154.89	0.82419	0.83862	1.2642	782.00	-0.28197	429.80	0.10799	0.016475	3.5799	0.27934	358.59	377.39	1.7571	0.66612	0.76572	144.51	52.336	9.4662	0.0086102
238.56	0.067500	1402.0	0.00071329	154.91	154.96	0.82446	0.83868	1.2643	781.76	-0.28185	429.46	0.10796	0.016467	3.5886	0.27866	358.62	377.43	1.7570	0.66626	0.76588	144.52	52.293	9.4681	0.0086145
238.61	0.067675	1401.8	0.00071337	154.98	155.03	0.82474	0.83874	1.2644	781.51	-0.28172	429.12	0.10794	0.016459	3.5974	0.27798	358.65	377.46	1.7569	0.66639	0.76605	144.53	52.250	9.4700	0.0086187
238.66	0.067850	1401.6	0.00071345	155.04	155.09	0.82501	0.83880	1.2645	781.27	-0.28160	428.78	0.10791	0.016451	3.6061	0.27731	358.68	377.49	1.7569	0.66652	0.76622	144.53	52.208	9.4719	0.0086230
238.71	0.068025	1401.5	0.00071352	155.11	155.16	0.82529	0.83885	1.2646	781.03	-0.28148	428.45	0.10789	0.016443	3.6148	0.27664	358.71	377.52	1.7568	0.66666	0.76638	144.54	52.165	9.4738	0.0086272
238.77	0.068200	1401.3	0.00071360	155.17	155.22	0.82556	0.83891	1.2647	780.78	-0.28135	428.11	0.10786	0.016436	3.6235	0.27597	358.73	377.56	1.7567	0.66679	0.76655	144.55	52.123	9.4757	0.0086314
238.82	0.068375	1401.2	0.00071368	155.24	155.29	0.82584	0.83897	1.2648	780.54	-0.28123	427.77	0.10784	0.016428	3.6323	0.27531	358.76	377.59	1.7567	0.66692	0.76671	144.56	52.080	9.4776	0.0086357
238.87	0.068550	1401.0	0.00071376	155.30	155.35	0.82611	0.83902	1.2649	780.30	-0.28111	427.44	0.10781	0.016420	3.6410	0.27465	358.79	377.62	1.7566	0.66705	0.76688	144.57	52.038	9.4795	0.0086399
238.92	0.068725	1400.9	0.00071383	155.37	155.42	0.82638	0.83908	1.2649	780.06	-0.28099	427.11	0.10779	0.016412	3.6497	0.27399	358.82	377.65	1.7565	0.66718	0.76704	144.57	51.996	9.4814	0.0086441
238.97	0.068900	1400.7	0.00071391	155.43	155.48	0.82665	0.83913	1.2650	779.82	-0.28086	426.77	0.10776	0.016405	3.6585	0.27334	358.85	377.69	1.7565	0.66732	0.76721	144.58	51.955	9.4833	0.0086483
239.02	0.069075	1400.6	0.00071399	155.50	155.55	0.82692	0.83919	1.2651	779.58	-0.28074	426.44	0.10774	0.016397	3.6672	0.27269	358.88	377.72	1.7564	0.66745	0.76737	144.59	51.913	9.4851	0.0086525
239.07	0.069250	1400.4	0.00071406	155.56	155.61	0.82719	0.83925	1.2652	779.34	-0.28062	426.11	0.10772	0.016389	3.6759	0.27204	358.91	377.75	1.7564	0.66758	0.76754	144.60	51.872	9.4870	0.0086567
239.12	0.069425	1400.3	0.00071414	155.63	155.68	0.82746	0.83930	1.2653	779.10	-0.28050	425.78	0.10769	0.016381	3.6846	0.27140	358.94	377.78	1.7563	0.66771	0.76770	144.60	51.830	9.4889	0.0086608
239.18	0.069600	1400.1	0.00071421	155.69	155.74	0.82773	0.83936	1.2654	778.86	-0.28038	425.46	0.10767	0.016374	3.6933	0.27076	358.97	377.82	1.7562	0.66784	0.76786	144.61	51.789	9.4907	0.0086650
239.23	0.069775	1400.0	0.00071429	155.76	155.81	0.82800	0.83941	1.2655	778.62	-0.28025	425.13	0.10764	0.016366	3.7021	0.27012	359.00	377.85	1.7562	0.66797	0.76803	144.62	51.748	9.4926	0.0086692
239.28	0.069950	1399.8	0.00071437	155.82	155.87	0.82827	0.83947	1.2656	778.38	-0.28013	424.80	0.10762	0.016358	3.7108	0.26948	359.03	377.88	1.7561	0.66810	0.76819	144.63	51.707	9.4945	0.0086733
239.33	0.070125	1399.7	0.00071444	155.89	155.94	0.82854	0.83953	1.2657	778.14	-0.28001	424.48	0.10759	0.016351	3.7195	0.26885	359.06	377.91	1.7560	0.66823	0.76835	144.63	51.666	9.4963	0.0086774
239.38	0.070300	1399.5	0.00071452	155.95	156.00	0.82880	0.83958	1.2658	777.91	-0.27989	424.15	0.10757	0.016343	3.7282	0.26822	359.09	377.94	1.7560	0.66836	0.76852	144.64	51.625	9.4982	0.0086816
239.43	0.070475	1399.4	0.00071459	156.01	156.06	0.82907	0.83964	1.2659	777.67	-0.27977	423.83	0.10754	0.016336	3.7369	0.26760	359.12	377.98	1.7559	0.66849	0.76868	144.65	51.585	9.5000	0.0086857
239.48	0.070650	1399.2	0.00071467	156.08	156.13	0.82934	0.83969	1.2660	777.43	-0.27965	423.51	0.10752	0.016328	3.7456	0.26698	359.15	378.01	1.7558	0.66862	0.76884	144.66	51.545	9.5019	0.0086898
239.53	0.070825	1399.1	0.00071475	156.14	156.19	0.82960	0.83975	1.2661	777.20	-0.27953	423.19	0.10750	0.016321	3.7544	0.26636	359.17	378.04	1.7558	0.66875	0.76900	144.66	51.504	9.5037	0.0086939
239.58	0.071000	1399.0	0.00071482	156.20	156.25	0.82987	0.83980	1.2662	776.96	-0.27941	422.87	0.10747	0.016313	3.7631	0.26574	359.20	378.07	1.7557	0.66888	0.76916	144.67	51.464	9.5056	0.0086980
239.63	0.071175	1398.8	0.00071490	156.27	156.32	0.83013	0.83986	1.2663	776.73	-0.27929	422.55	0.10745	0.016305	3.7718	0.26513	359.23	378.10	1.7557	0.66900	0.76933	144.68	51.424	9.5074	0.0087021
239.68	0.071350	1398.7	0.00071497	156.33	156.38	0.83039	0.83991	1.2663	776.50	-0.27917	422.23	0.10742	0.016298	3.7805	0.26452	359.26	378.13	1.7556	0.66913	0.76949	144.69	51.384	9.5092	0.0087062
239.73	0.071525	1398.5	0.00071505	156.39	156.44	0.83066	0.83997	1.2664	776.26	-0.27904	421.91	0.10740	0.016290	3.7892	0.26391	359.29	378.16	1.7555	0.66926	0.76965	144.69	51.344	9.5110	0.0087103
239.78	0.071700	1398.4	0.00071512	156.46	156.51	0.83092	0.84002	1.2665	776.03	-0.27892	421.60	0.10738	0.016283	3.7979	0.26330	359.32	378.20	1.7555	0.66939	0.76981	144.70	51.305	9.5129	0.0087144
239.83	0.071875	1398.2	0.00071520	156.52	156.57	0.83118	0.84008	1.2666	775.80	-0.27880	421.28	0.10735	0.016276	3.8066	0.26270	359.35	378.23	1.7554	0.66952	0.76997	144.71	51.265	9.5147	0.0087184
239.88	0.072050	1398.1	0.00071527	156.58	156.63	0.83144	0.84013	1.2667	775.56	-0.27868	420.97	0.10733	0.016268	3.8153	0.26210	359.37	378.26	1.7554	0.66964	0.77013	144.72	51.226	9.5165	0.0087225
239.93	0.072225	1397.9	0.00071534	156.64	156.70	0.83170	0.84018	1.2668	775.33	-0.27857	420.65	0.10730	0.016261	3.8240	0.26150	359.40	378.29	1.7553	0.66977	0.77029	144.72	51.187	9.5183	0.0087265
239.98	0.072400	1397.8	0.00071542	156.71	156.76	0.83197	0.84024	1.2669	775.10	-0.27845	420.34	0.10728	0.016253	3.8327	0.26091	359.43	378.32	1.7552	0.66990	0.77045	144.73	51.148	9.5201	0.0087306
240.03	0.072575	1397.6	0.00071549	156.77	156.82	0.83222	0.84029	1.2670	774.87	-0.27833	420.03	0.10726	0.016246	3.8414	0.26032	359.46	378.35	1.7552	0.67002	0.77061	144.74	51.109	9.5219	0.0087346
240.08	0.072750	1397.5	0.00071557	156.83	156.88	0.83248	0.84035	1.2671	774.64	-0.27821	419.72	0.10723	0.016238	3.8501	0.25973	359.49	378.38	1.7551	0.67015	0.77077	144.75	51.070	9.5237	0.0087386
240.12	0.072925	1397.3	0.00071564	156.89	156.95	0.83274	0.84040	1.2672	774.41	-0.27809	419.41	0.10721	0.016231	3.8588	0.25915	359.52	378.41	1.7550	0.67028	0.77093	144.75	51.031	9.5255	0.0087426
240.17	0.073100	1397.2	0.00071572	156.96	157.01	0.83300	0.84046	1.2673	774.18	-0.27797	419.10	0.10719	0.016224	3.8675	0.25856	359.54	378.44	1.7550	0.67040	0.77109	144.76	50.993	9.5273	0.0087466
240.22	0.073275	1397.1	0.00071579	157.02	157.07	0.83326	0.84051	1.2674	773.95	-0.27785	418.79	0.10716	0.016216	3.8762	0.25798	359.57	378.48	1.7549	0.67053	0.77124	144.77	50.954	9.5291	0.0087506
240.27	0.073450	1396.9	0.00071586	157.08	157.13	0.83352	0.84056	1.2674	773.72	-0.27773	418.49	0.10714	0.016209	3.8849	0.25741	359.60	378.51	1.7549	0.67065	0.77140	144.77	50.916	9.5309	0.0087546
240.32	0.073625	1396.8	0.00071594	157.14	157.19	0.83377	0.84062	1.2675	773.50	-0.27761	418.18	0.10712	0.016202	3.8936	0.25683	359.63	378.54	1.7548	0.67078	0.77156	144.78	50.877	9.5327	0.0087586
240.37	0.073800	1396.6	0.00071601	157.20	157.26	0.83403	0.84067	1.2676	773.27	-0.27749	417.88	0.10709	0.016194	3.9023	0.25626	359.66	378.57	1.7547	0.67090	0.77172	144.79	50.839	9.5345	0.0087626
240.42	0.073975	1396.5	0.00071608	157.26	157.32	0.83428	0.84072	1.2677	773.04	-0.27738	417.57	0.10707	0.016187	3.9110	0.25569	359.68	378.60	1.7547	0.67103	0.77188	144.80	50.801	9.5362	0.0087666
240.47	0.074150	1396.3	0.00071616	157.33	157.38	0.83454	0.84078	1.2678	772.81	-0.27726	417.27	0.10705	0.016180	3.9197	0.25512	359.71	378.63	1.7546	0.67115	0.77203	144.80	50.763	9.5380	0.0087705
240.51	0.074325	1396.2	0.00071623	157.39	157.44	0.83479	0.84083	1.2679	772.59	-0.27714	416.97	0.10702	0.016173	3.9284	0.25456	359.74	378.66	1.7546	0.67128	0.77219	144.81	50.726	9.5398	0.0087745
240.56	0.074500	1396.1	0.00071630	157.45	157.50	0.83505	0.84088	1.2680	772.36	-0.27702	416.66	0.10700	0.016165	3.9371	0.25400	359.77	378.69	1.7545	0.67140	0.77235	144.82	50.688	9.5415	0.0087784
240.61	0.074675	1395.9	0.00071638	157.51	157.56	0.83530	0.84094	1.2681	772.14	-0.27690	416.36	0.10698	0.016158	3.9458	0.25344	359.79	378.72	1.7545	0.67153	0.77250	144.82	50.651	9.5433	0.0087824
240.66	0.074850	1395.8	0.00071645	157.57	157.62	0.83555	0.84099	1.2682	771.91	-0.27679	416.06	0.10695	0.016151	3.9544	0.25288	359.82	378.75	1.7544	0.67165	0.77266	144.83	50.613	9.5451	0.0087863
240.71	0.075025	1395.6	0.00071652	157.63	157.68	0.83581	0.84104	1.2683	771.69	-0.27667	415.77	0.10693	0.016144	3.9631	0.25233	359.85	378.78	1.7543	0.67177	0.77282	144.84	50.576	9.5468	0.0087903
240.75	0.075200	1395.5	0.00071659	157.69	157.75	0.83606	0.84110	1.2683	771.46	-0.27655	415.47	0.10691	0.016137	3.9718	0.25177	359.88	378.81	1.7543	0.67190	0.77297	144.84	50.539	9.5486	0.0087942
240.80	0.075375	1395.4	0.00071667	157.75	157.81	0.83631	0.84115	1.2684	771.24	-0.27643	415.17	0.10689	0.016129	3.9805	0.25123	359.91	378.84	1.7542	0.67202	0.77313	144.85	50.502	9.5503	0.0087981
240.85	0.075550	1395.2	0.00071674	157.81	157.87	0.83656	0.84120	1.2685	771.02	-0.27632	414.87	0.10686	0.016122	3.9892	0.25068	359.93	378.87	1.7542	0.67214	0.77328	144.86	50.465	9.5521	0.0088020
240.90	0.075725	1395.1	0.00071681	157.87	157.93	0.83681	0.84125	1.2686	770.79	-0.27620	414.58	0.10684	0.016115	3.9979	0.25013	359.96	378.90	1.7541	0.67227	0.77344	144.86	50.428	9.5538	0.0088059
240.95	0.075900	1394.9	0.00071688	157.93	157.99	0.83706	0.84131	1.2687	770.57	-0.27608	414.28	0.10682	0.016108	4.0065	0.24959	359.99	378.93	1.7541	0.67239	0.77360	144.87	50.391	9.5555	0.0088098
240.99	0.076075	1394.8	0.00071695	157.99	158.05	0.83731	0.84136	1.2688	770.35	-0.27596	413.99	0.10679	0.016101	4.0152	0.24905	360.01	378.96	1.7540	0.67251	0.77375	144.88	50.355	9.5573	0.0088137
241.04	0.076250	1394.6	0.00071703	158.05	158.11	0.83756	0.84141	1.2689	770.13	-0.27585	413.70	0.10677	0.016094	4.0239	0.24852	360.04	378.99	1.7539	0.67263	0.77390	144.89	50.318	9.5590	0.0088176
241.09	0.076425	1394.5	0.00071710	158.11	158.17	0.83781	0.84146	1.2690	769.91	-0.27573	413.41	0.10675	0.016087	4.0326	0.24798	360.07	379.02	1.7539	0.67276	0.77406	144.89	50.282	9.5607	0.0088214
241.13	0.076600	1394.4	0.00071717	158.17	158.23	0.83806	0.84151	1.2691	769.68	-0.27562	413.11	0.10673	0.016080	4.0413	0.24745	360.10	379.05	1.7538	0.67288	0.77421	144.90	50.245	9.5625	0.0088253
241.18	0.076775	1394.2	0.00071724	158.23	158.29	0.83831	0.84157	1.2691	769.46	-0.27550	412.82	0.10670	0.016072	4.0499	0.24692	360.12	379.08	1.7538	0.67300	0.77437	144.91	50.209	9.5642	0.0088292
241.23	0.076950	1394.1	0.00071731	158.29	158.35	0.83855	0.84162	1.2692	769.24	-0.27538	412.53	0.10668	0.016065	4.0586	0.24639	360.15	379.11	1.7537	0.67312	0.77452	144.91	50.173	9.5659	0.0088330
241.28	0.077125	1394.0	0.00071738	158.35	158.41	0.83880	0.84167	1.2693	769.02	-0.27527	412.25	0.10666	0.016058	4.0673	0.24586	360.18	379.14	1.7537	0.67324	0.77468	144.92	50.137	9.5676	0.0088369
241.32	0.077300	1393.8	0.00071746	158.41	158.47	0.83905	0.84172	1.2694	768.81	-0.27515	411.96	0.10664	0.016051	4.0759	0.24534	360.20	379.17	1.7536	0.67336	0.77483	144.93	50.101	9.5693	0.0088407
241.37	0.077475	1393.7	0.00071753	158.47	158.53	0.83929	0.84177	1.2695	768.59	-0.27503	411.67	0.10661	0.016044	4.0846	0.24482	360.23	379.20	1.7535	0.67348	0.77498	144.93	50.066	9.5710	0.0088445
241.42	0.077650	1393.5	0.00071760	158.53	158.59	0.83954	0.84183	1.2696	768.37	-0.27492	411.38	0.10659	0.016037	4.0933	0.24430	360.26	379.23	1.7535	0.67360	0.77513	144.94	50.030	9.5728	0.0088483
241.46	0.077825	1393.4	0.00071767	158.59	158.64	0.83978	0.84188	1.2697	768.15	-0.27480	411.10	0.10657	0.016030	4.1020	0.24379	360.28	379.26	1.7534	0.67372	0.77529	144.95	49.995	9.5745	0.0088522
241.51	0.078000	1393.3	0.00071774	158.65	158.70	0.84003	0.84193	1.2698	767.93	-0.27469	410.81	0.10655	0.016023	4.1106	0.24327	360.31	379.29	1.7534	0.67384	0.77544	144.95	49.959	9.5762	0.0088560
241.56	0.078175	1393.1	0.00071781	158.71	158.76	0.84027	0.84198	1.2698	767.72	-0.27457	410.53	0.10652	0.016016	4.1193	0.24276	360.34	379.32	1.7533	0.67396	0.77559	144.96	49.924	9.5779	0.0088598
241.60	0.078350	1393.0	0.00071788	158.77	158.82	0.84051	0.84203	1.2699	767.50	-0.27446	410.25	0.10650	0.016009	4.1280	0.24225	360.36	379.34	1.7533	0.67408	0.77574	144.96	49.889	9.5795	0.0088636
241.65	0.078525	1392.9	0.00071795	158.82	158.88	0.84076	0.84208	1.2700	767.28	-0.27434	409.97	0.10648	0.016003	4.1366	0.24174	360.39	379.37	1.7532	0.67420	0.77590	144.97	49.854	9.5812	0.0088674
241.69	0.078700	1392.7	0.00071802	158.88	158.94	0.84100	0.84213	1.2701	767.07	-0.27423	409.68	0.10646	0.015996	4.1453	0.24124	360.42	379.40	1.7532	0.67432	0.77605	144.98	49.819	9.5829	0.0088712
241.74	0.078875	1392.6	0.00071809	158.94	159.00	0.84124	0.84219	1.2702	766.85	-0.27411	409.40	0.10644	0.015989	4.1540	0.24073	360.44	379.43	1.7531	0.67444	0.77620	144.98	49.784	9.5846	0.0088749
241.79	0.079050	1392.4	0.00071816	159.00	159.06	0.84148	0.84224	1.2703	766.64	-0.27400	409.12	0.10641	0.015982	4.1626	0.24023	360.47	379.46	1.7531	0.67456	0.77635	144.99	49.749	9.5863	0.0088787
241.83	0.079225	1392.3	0.00071823	159.06	159.11	0.84172	0.84229	1.2704	766.42	-0.27388	408.84	0.10639	0.015975	4.1713	0.23973	360.50	379.49	1.7530	0.67468	0.77650	145.00	49.714	9.5880	0.0088825
241.88	0.079400	1392.2	0.00071830	159.12	159.17	0.84196	0.84234	1.2705	766.21	-0.27377	408.57	0.10637	0.015968	4.1799	0.23924	360.52	379.52	1.7529	0.67480	0.77665	145.00	49.680	9.5897	0.0088862
241.92	0.079575	1392.0	0.00071837	159.17	159.23	0.84220	0.84239	1.2705	765.99	-0.27365	408.29	0.10635	0.015961	4.1886	0.23874	360.55	379.55	1.7529	0.67492	0.77680	145.01	49.645	9.5913	0.0088900
241.97	0.079750	1391.9	0.00071844	159.23	159.29	0.84244	0.84244	1.2706	765.78	-0.27354	408.01	0.10633	0.015954	4.1973	0.23825	360.58	379.58	1.7528	0.67504	0.77695	145.02	49.611	9.5930	0.0088937
242.02	0.079925	1391.8	0.00071851	159.29	159.35	0.84268	0.84249	1.2707	765.57	-0.27343	407.74	0.10631	0.015948	4.2059	0.23776	360.60	379.60	1.7528	0.67515	0.77711	145.02	49.576	9.5947	0.0088975
242.06	0.080100	1391.6	0.00071858	159.35	159.41	0.84292	0.84254	1.2708	765.35	-0.27331	407.46	0.10628	0.015941	4.2146	0.23727	360.63	379.63	1.7527	0.67527	0.77726	145.03	49.542	9.5963	0.0089012
242.11	0.080275	1391.5	0.00071865	159.41	159.46	0.84316	0.84259	1.2709	765.14	-0.27320	407.19	0.10626	0.015934	4.2232	0.23679	360.65	379.66	1.7527	0.67539	0.77741	145.03	49.508	9.5980	0.0089049
242.15	0.080450	1391.4	0.00071872	159.46	159.52	0.84340	0.84264	1.2710	764.93	-0.27308	406.91	0.10624	0.015927	4.2319	0.23630	360.68	379.69	1.7526	0.67551	0.77756	145.04	49.474	9.5996	0.0089087
242.20	0.080625	1391.2	0.00071879	159.52	159.58	0.84364	0.84269	1.2711	764.72	-0.27297	406.64	0.10622	0.015920	4.2405	0.23582	360.71	379.72	1.7526	0.67563	0.77770	145.05	49.440	9.6013	0.0089124
242.24	0.080800	1391.1	0.00071886	159.58	159.64	0.84387	0.84274	1.2711	764.51	-0.27286	406.37	0.10620	0.015914	4.2492	0.23534	360.73	379.75	1.7525	0.67574	0.77785	145.05	49.407	9.6029	0.0089161
242.29	0.080975	1391.0	0.00071893	159.64	159.69	0.84411	0.84279	1.2712	764.29	-0.27274	406.09	0.10618	0.015907	4.2578	0.23486	360.76	379.78	1.7525	0.67586	0.77800	145.06	49.373	9.6046	0.0089198
242.33	0.081150	1390.8	0.00071900	159.69	159.75	0.84435	0.84284	1.2713	764.08	-0.27263	405.82	0.10615	0.015900	4.2665	0.23438	360.78	379.80	1.7524	0.67598	0.77815	145.07	49.339	9.6062	0.0089235
242.38	0.081325	1390.7	0.00071907	159.75	159.81	0.84458	0.84289	1.2714	763.87	-0.27252	405.55	0.10613	0.015893	4.2751	0.23391	360.81	379.83	1.7524	0.67609	0.77830	145.07	49.306	9.6079	0.0089272
242.42	0.081500	1390.6	0.00071913	159.81	159.87	0.84482	0.84294	1.2715	763.66	-0.27240	405.28	0.10611	0.015887	4.2838	0.23344	360.84	379.86	1.7523	0.67621	0.77845	145.08	49.272	9.6095	0.0089309
242.47	0.081675	1390.4	0.00071920	159.86	159.92	0.84505	0.84299	1.2716	763.45	-0.27229	405.01	0.10609	0.015880	4.2924	0.23297	360.86	379.89	1.7523	0.67633	0.77860	145.08	49.239	9.6112	0.0089345
242.51	0.081850	1390.3	0.00071927	159.92	159.98	0.84529	0.84304	1.2717	763.25	-0.27218	404.75	0.10607	0.015873	4.3011	0.23250	360.89	379.92	1.7522	0.67644	0.77875	145.09	49.206	9.6128	0.0089382
242.56	0.082025	1390.2	0.00071934	159.98	160.04	0.84552	0.84309	1.2717	763.04	-0.27206	404.48	0.10605	0.015867	4.3097	0.23203	360.91	379.95	1.7522	0.67656	0.77889	145.10	49.173	9.6144	0.0089419
242.60	0.082200	1390.0	0.00071941	160.03	160.09	0.84575	0.84314	1.2718	762.83	-0.27195	404.21	0.10603	0.015860	4.3184	0.23157	360.94	379.97	1.7521	0.67667	0.77904	145.10	49.140	9.6161	0.0089455
242.65	0.082375	1389.9	0.00071948	160.09	160.15	0.84599	0.84319	1.2719	762.62	-0.27184	403.95	0.10600	0.015853	4.3270	0.23111	360.96	380.00	1.7520	0.67679	0.77919	145.11	49.107	9.6177	0.0089492
242.69	0.082550	1389.8	0.00071955	160.15	160.21	0.84622	0.84324	1.2720	762.41	-0.27173	403.68	0.10598	0.015847	4.3357	0.23065	360.99	380.03	1.7520	0.67691	0.77934	145.11	49.074	9.6193	0.0089528
242.73	0.082725	1389.6	0.00071961	160.20	160.26	0.84645	0.84329	1.2721	762.20	-0.27161	403.42	0.10596	0.015840	4.3443	0.23019	361.01	380.06	1.7519	0.67702	0.77948	145.12	49.041	9.6209	0.0089565
242.78	0.082900	1389.5	0.00071968	160.26	160.32	0.84668	0.84334	1.2722	762.00	-0.27150	403.15	0.10594	0.015833	4.3529	0.22973	361.04	380.09	1.7519	0.67714	0.77963	145.13	49.009	9.6225	0.0089601
242.82	0.083075	1389.4	0.00071975	160.32	160.38	0.84692	0.84339	1.2723	761.79	-0.27139	402.89	0.10592	0.015827	4.3616	0.22927	361.07	380.11	1.7518	0.67725	0.77978	145.13	48.976	9.6242	0.0089637
242.87	0.083250	1389.2	0.00071982	160.37	160.43	0.84715	0.84344	1.2723	761.59	-0.27128	402.63	0.10590	0.015820	4.3702	0.22882	361.09	380.14	1.7518	0.67737	0.77992	145.14	48.944	9.6258	0.0089674
242.91	0.083425	1389.1	0.00071989	160.43	160.49	0.84738	0.84349	1.2724	761.38	-0.27116	402.37	0.10588	0.015813	4.3789	0.22837	361.12	380.17	1.7517	0.67748	0.78007	145.14	48.911	9.6274	0.0089710
242.96	0.083600	1389.0	0.00071995	160.48	160.54	0.84761	0.84354	1.2725	761.17	-0.27105	402.10	0.10586	0.015807	4.3875	0.22792	361.14	380.20	1.7517	0.67759	0.78022	145.15	48.879	9.6290	0.0089746
243.00	0.083775	1388.8	0.00072002	160.54	160.60	0.84784	0.84358	1.2726	760.97	-0.27094	401.84	0.10584	0.015800	4.3961	0.22747	361.17	380.22	1.7516	0.67771	0.78036	145.16	48.847	9.6306	0.0089782
243.04	0.083950	1388.7	0.00072009	160.60	160.66	0.84807	0.84363	1.2727	760.76	-0.27083	401.58	0.10582	0.015794	4.4048	0.22703	361.19	380.25	1.7516	0.67782	0.78051	145.16	48.815	9.6322	0.0089818
243.09	0.084125	1388.6	0.00072016	160.65	160.71	0.84830	0.84368	1.2728	760.56	-0.27072	401.33	0.10579	0.015787	4.4134	0.22658	361.22	380.28	1.7515	0.67794	0.78066	145.17	48.783	9.6338	0.0089854
243.13	0.084300	1388.5	0.00072022	160.71	160.77	0.84852	0.84373	1.2728	760.36	-0.27061	401.07	0.10577	0.015781	4.4220	0.22614	361.24	380.31	1.7515	0.67805	0.78080	145.17	48.751	9.6354	0.0089890
243.17	0.084475	1388.3	0.00072029	160.76	160.82	0.84875	0.84378	1.2729	760.15	-0.27049	400.81	0.10575	0.015774	4.4307	0.22570	361.27	380.33	1.7514	0.67816	0.78095	145.18	48.719	9.6370	0.0089926
243.22	0.084650	1388.2	0.00072036	160.82	160.88	0.84898	0.84383	1.2730	759.95	-0.27038	400.55	0.10573	0.015768	4.4393	0.22526	361.29	380.36	1.7514	0.67828	0.78109	145.19	48.687	9.6386	0.0089961
243.26	0.084825	1388.1	0.00072042	160.87	160.93	0.84921	0.84388	1.2731	759.74	-0.27027	400.30	0.10571	0.015761	4.4479	0.22482	361.32	380.39	1.7513	0.67839	0.78124	145.19	48.655	9.6402	0.0089997
243.30	0.085000	1387.9	0.00072049	160.93	160.99	0.84943	0.84392	1.2732	759.54	-0.27016	400.04	0.10569	0.015755	4.4566	0.22439	361.34	380.42	1.7513	0.67850	0.78138	145.20	48.624	9.6417	0.0090033
243.35	0.085175	1387.8	0.00072056	160.98	161.04	0.84966	0.84397	1.2733	759.34	-0.27005	399.78	0.10567	0.015748	4.4652	0.22395	361.37	380.44	1.7512	0.67862	0.78153	145.20	48.592	9.6433	0.0090068
243.39	0.085350	1387.7	0.00072062	161.04	161.10	0.84989	0.84402	1.2733	759.14	-0.26994	399.53	0.10565	0.015742	4.4738	0.22352	361.39	380.47	1.7512	0.67873	0.78167	145.21	48.561	9.6449	0.0090104
243.43	0.085525	1387.6	0.00072069	161.09	161.15	0.85011	0.84407	1.2734	758.94	-0.26983	399.28	0.10563	0.015735	4.4824	0.22309	361.42	380.50	1.7511	0.67884	0.78182	145.21	48.530	9.6465	0.0090139
